workflow_id,workflow_name,task_name,env,version,params_json,checksum,is_current,valid_from,valid_to
65073055768898,wf_gold_sellin_nocbc,load_gold_sellin_nocbc,prd,1,"{""target_table"":""beliv_prd.synexis.gold_sellin_nocbc"",""tbl_part"":""beliv_prd.synexis.gold_part_master""}",null,true,null,null
65073055768898,wf_gold_sellin_nocbc,upload_gold_sellin_nocbc,prd,1,"{""base_dir_prefix"":""BLVP02_PRD01/Extract/Beliv"",""workflow_config"":""beliv_prd.synexis.workflow_config"",""workflow_execution_log"":""beliv_prd.synexis.workflow_execution_log"",""file_header"":""true""}",null,true,null,null
610268748648100,wf_gold_bill_of_material,load_gold_bill_of_material,dev,1,"{
    ""workflow_name"": ""wf_gold_bill_of_material"",
    ""task_name"": ""load_gold_bill_of_material"",
    ""target_table"": ""beliv_dev.synexis.gold_bill_of_material"",
	""table_name"": ""beliv_dev.synexis.silver_bill_of_material"",
	""silver_sku_producing_plant"": ""beliv_dev.synexis.bronze_sku_producing_plant"",
	""silver_initial_inventory"": ""beliv_dev.synexis.silver_initial_inventory"",
	""sku_equivalence_matrix"": ""beliv_prd.catalogs.sku_equivalence_matrix"",
	""client_equivalence_matrix"": ""beliv_prd.catalogs.client_equivalence_matrix"",
	""customer_table"": ""beliv_prd.synexis.customer"",
  ""part_table"": ""beliv_dev.synexis.gold_part_master"",
	""silver_masterplan_procurement"": ""beliv_dev.synexis.silver_masterplan_procurement"",
    ""is_first_task"": ""true"",
    ""is_last_task"": ""false""
  }",null,true,null,null
532594219189505,wf_silver_schedule_receipt_requisition,load_silver_schedule_receipt_requisition,dev,1,"{""task_name"":""load_silver_schedule_receipt_requisition"",""workflow_name"":""wf_silver_schedule_receipt_requisition"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""target_table"":""beliv_dev.synexis.silver_schedule_receipt_requisition"",""is_first_task"":""true"",""is_last_task"":""true"",""bronze_schedule_receipt_requisition"":""beliv_dev.synexis.bronze_schedule_receipt_requisition"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix""}",null,true,null,null
649878458048876,wf_silver_master_plan_procurement,load_silver_masterplan_procurement,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.silver_masterplan_procurement"",""task_name"":""load_silver_master_plan_procurement"",""workflow_name"":""wf_silver_master_plan_procurement"",""file_name"":""Masterplanprocurement.xlsx"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix"",""sku_producing_plant"":""beliv_dev.synexis.silver_sku_producing_plant""}",null,true,null,null
413980071138470,wf_silver_bill_of_material,load_silver_bill_of_material,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.silver_bill_of_material"",""task_name"":""bill_of_material_silver"",""workflow_name"":""wf_silver_bill_of_material"",""file_name"":""BelivBillOfMaterial.xlsx"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix"",""sku_producing_plant"":""beliv_dev.synexis.silver_sku_producing_plant""}",null,true,null,null
369879114650088,wf_silver_synaxis_cost_per_unit,load_silver_synaxis_cost_per_unit,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.silver_synaxis_cost_per_unit"",""task_name"":""synaxis_cost_per_unit_silver"",""workflow_name"":""wf_silver_synaxis_cost_per_unit"",""bronze_cost_per_unit"":""beliv_dev.synexis.bronze_synaxis_cost_per_unit"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix""}",null,true,null,null
144565782081875,wf_silver_sku_producing_plant,load_silver_sku_producing_plant,dev,1,"{""task_name"":""sku_producing_plant_silver"",""workflow_name"":""wf_silver_sku_producing_plant"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""target_table"":""beliv_dev.synexis.silver_sku_producing_plant"",""is_first_task"":""true"",""is_last_task"":""true"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix"",""bronze_sku_prod_plant"":""beliv_dev.synexis.bronze_sku_producing_plant""}",null,true,null,null
425321075380446,wf_silver_inventory_policy,load_silver_inventory_policy,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.silver_inventory_policy"",""task_name"":""load_silver_inventory_policy"",""workflow_name"":""wf_silver_inventory_policy"",""file_name"":""Inventory Policy.xlsx"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix""}",null,true,null,null
89887975457139,wf_silver_id_pricing,load_silver_id_pricing,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.silver_id_pricing"",""task_name"":""load_silver_id_pricing"",""workflow_name"":""wf_silver_id_pricing"",""file_name"":""ID Pricing.xlsx"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix""}",null,true,null,null
281082614366039,wf_silver_initial_inventory,load_silver_initial_inventory,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.silver_initial_inventory"",""task_name"":""load_silver_initial_inventory"",""workflow_name"":""wf_silver_initial_inventory"",""source_file_name"":""Initial Inventory - Bill Of Material.xlsx""}",null,true,null,null
286895381596248,wf_silver_calendar,load_silver_calendar,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.silver_calendar"",""task_name"":""load_silver_calendar"",""workflow_name"":""wf_silver_calendar"",""source_file_name"":""calendar_by_site.xlsx""}",null,true,null,null
540033879836015,wf_gold_historical_demand_actual,load_gold_historical_demand_actual,dev,1,"{
    ""workflow_name"": ""wf_gold_historical_demand_actual"",
    ""task_name"": ""load_gold_historical_demand_actual"",
    ""table_name"": ""beliv_prd.commercial.sell_in"",
    ""target_table"": ""beliv_dev.synexis.gold_historical_demand_actual"",
    ""customer_table"": ""beliv_prd.synexis.customer"",
    ""mergenfinanciero_table"": ""beliv_prd.synexis.fima"",
    ""sellout_table"": ""beliv_prd.commercial.sell_out"",
    ""tbl_part"": ""beliv_dev.synexis.gold_part_master"",
    ""is_first_task"": ""true"",
    ""is_last_task"": ""false""
  }",null,true,null,null
295248585805575,wf_bronze_schedule_receipt_requisition,load_bronze_schedule_receipt_requisition,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.bronze_schedule_receipt_requisition"",""task_name"":""load_bronze_schedule_receipt_requisition"",""workflow_name"":""wf_bronze_schedule_receipt_requisition"",""file_name"":""ScheduledReceiptRequisition PT.xlsx""}",null,true,null,null
681103412317743,wf_bronze_synaxis_cost_per_unit,load_bronze_synaxis_cost_per_unit,dev,1,"{""is_first_task"":""true"",""is_last_task"":""true"",""target_table"":""beliv_dev.synexis.bronze_synaxis_cost_per_unit"",""task_name"":""bronze_synaxis_cost_per_unit"",""workflow_name"":""wf_bronze_synaxis_cost_per_unit"",""file_name"":""DATA_COSTOS_TRANSFORMADOS_COMPLETO.xlsx"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix""}",null,true,null,null
295086190266254,wf_bronze_sku_producing_plant,load_bronze_sku_producing_plant,dev,1,"{""file_name"":""sku_producing-plant.xlsx"",""is_first_task"":""true"",""is_last_task"":""true"",""workflow_name"":""wf_bronze_sku_producing_plant"",""target_table"":""beliv_dev.synexis.bronze_sku_producing_plant"",""task_name"":""load_bronze_sku_producing_plant"",""sku_equivalence_matrix"":""beliv_prd.catalogs.sku_equivalence_matrix"",""client_equivalence_matrix"":""beliv_prd.catalogs.client_equivalence_matrix""}",null,true,null,null
69188372220224,wf_gold_onhand,load_gold_onhand,dev,1,"{
    ""workflow_name"": ""wf_gold_onhand"",
    ""task_name"": ""load_gold_onhand"",
    ""table_name"": ""beliv_prd.synexis.vw_onhand_no_cbc"",
    ""target_table"": ""beliv_dev.synexis.gold_onhand"",
    ""customer"": ""beliv_prd.synexis.customer"",
    ""gold_part_master"": ""beliv_dev.synexis.gold_part_master"",
    ""silver_initial_inventory"": ""beliv_dev.synexis.silver_initial_inventory"",
    ""is_first_task"": ""true"",
    ""is_last_task"": ""false""
  }",null,true,null,null
681708534589022,wf_gold_part_uom_conversion,load_gold_part_uom_conversion,dev,1,"{
    ""workflow_name"": ""wf_gold_part_uom_conversion"",
    ""task_name"": ""load_gold_part_uom_conversion"",
    ""target_table"": ""beliv_dev.synexis.gold_part_uom_conversion"",
    ""table_name"": ""beliv_prd.synexis.part_uom_conversion"",
    ""part_table"": ""beliv_prd.synexis.gold_part_master"",
    ""is_first_task"": ""true"",
    ""is_last_task"": ""false""
  }",null,true,null,null
292396691365634,wf_gold_currency_conversion_forecast,load_gold_currency_conversion_forecast,dev,1,"{
    ""workflow_name"": ""wf_gold_currency_conversion_forecast"",
    ""task_name"": ""load_gold_currency_conversion_forecast"",
    ""table_name"": ""beliv_prd.catalogs.tipo_cambio"",
    ""target_table"": ""beliv_dev.synexis.gold_currency_conversion_forecast"",
    ""is_first_task"": ""true"",
    ""is_last_task"": ""false""
  }",null,true,null,null
537337888260854,wf_gold_customer_master,load_gold_customer_master,dev,1,"{
    ""workflow_name"": ""wf_gold_customer_master"",
    ""task_name"": ""load_gold_customer_master"",
    ""table_name"": ""beliv_prd.synexis.customer"",
    ""target_table"": ""beliv_dev.synexis.gold_customer_master"",
    ""site_table"": ""beliv_dev.synexis.gold_site_master"",
    ""is_first_task"": ""true"",
    ""is_last_task"": ""false""
  }",null,true,null,null
