event_id,event_code,event_message,info_type,error_type,severity,task_execution_id,table_name,column_name,record_payload,error_message,event_time,last_updated_at
330705f7-5369-4392-ae37-4eb205852ee5,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,26fbaead-a52d-4fc0-9ea1-03cb69286cf4,gold_bill_of_material,"assembly_name,assembly_site_value","[{""assembly_name"": ""BA020437"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA006724"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013129"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013134"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000872"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA017078"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""GM24016"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011680"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013081"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013133"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000798"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011683"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020447"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020436"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000785"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020408"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020409"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA007497"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021508"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020449"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000879"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000796"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000877"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020430"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005211"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020410"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020432"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001471"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005212"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA023570"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005102"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020438"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018686"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005103"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020431"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011679"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021506"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018688"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013076"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019929"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019934"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002023"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000786"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018371"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000784"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013080"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002022"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001470"", ""assembly_site_value"": ""EP00""}]","Reference mismatch (filter=yes): 53/560 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('assembly_name', 'name'), ('assembly_site_value', 'sitevalue_name')].",2026-02-19T09:49:35.025Z,2026-02-19T15:49:36.482Z
f65a47f3-a2b0-4556-8dce-fa0d465ad715,WARN_NULL_COST,Null Cost - Warning ,Warning,Transformation,High,49dc9008-33e6-4c57-a07f-fec461276cf4,gold_part_master,stdunitcost,"{""name"": ""BA012740"", ""site_value"": ""66339"", ""sitevalue_name"": ""CBC_PERUANA_66339"", ""description"": ""FRUTARIS FRUTAS CITRICAS 500 ML S/PRECIO"", ""type_value"": ""PRODUCTO TERMINADO"", ""buyer_code_value"": ""66339"", ""buyerdescription"": ""CBC_PERUANA"", ""abc"": ""CZ"", ""xyz"": ""X"", ""unitofmeasure"": ""CS"", ""safetystockqty"": 8.0, ""stdunitcost"": ""0.0"", ""averagesellingprice"": 0.30086213024194397, ""partclass"": ""PRODUCTO TERMINADO"", ""category"": ""STILL DRINKS"", ""sub_category"": ""SDS. C\u00cdTRICOS"", ""brand"": ""FRUTARIS"", ""size"": ""500 ML"", ""container"": ""PET"", ""flavor"": ""CITRUS PUNCH"", ""cell"": ""SD"", ""business_model"": ""PROFIT_SPLIT"", ""status"": ""Regular"", ""id_producing_plant"": null, ""family"": ""FINISH GOOD""}",Business rule violation: stdunitcost must not be 0. 2407 rows failed in gold_part_master,2026-02-19T09:15:39.154Z,2026-02-19T15:15:40.675Z
4ba8480e-75fe-4912-8272-9ee126ba243d,WARN_NULL_COST,Null Cost - Warning ,Warning,Transformation,High,a8f611f8-639c-4fc7-be09-72b7676ce104,gold_part_master,stdunitcost,"{""name"": ""BA012740"", ""site_value"": ""66339"", ""sitevalue_name"": ""CBC_PERUANA_66339"", ""description"": ""FRUTARIS FRUTAS CITRICAS 500 ML S/PRECIO"", ""type_value"": ""PRODUCTO TERMINADO"", ""buyer_code_value"": ""66339"", ""buyerdescription"": ""CBC_PERUANA"", ""abc"": ""CZ"", ""xyz"": ""X"", ""unitofmeasure"": ""CS"", ""safetystockqty"": 8.0, ""stdunitcost"": ""0.0"", ""averagesellingprice"": 0.30086213024194397, ""partclass"": ""PRODUCTO TERMINADO"", ""category"": ""STILL DRINKS"", ""sub_category"": ""SDS. C\u00cdTRICOS"", ""brand"": ""FRUTARIS"", ""size"": ""500 ML"", ""container"": ""PET"", ""flavor"": ""CITRUS PUNCH"", ""cell"": ""SD"", ""business_model"": ""PROFIT_SPLIT"", ""status"": ""Regular"", ""id_producing_plant"": null, ""family"": ""FINISH GOOD""}",Business rule violation: stdunitcost must not be 0. 2407 rows failed in gold_part_master,2026-02-19T08:58:48.016Z,2026-02-19T14:58:50.158Z
2eb45038-2715-4c9e-b2f4-95115325847a,ERR_DUPLICATES,Duplicates Error,Error,Load,High,b0588a4c-33fa-4e25-aa6c-2c0b1358a7f5,gold_part_master,"name,sitevalue_name","[{""name"": ""BA005471"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}]","Duplicate check failed: 1 duplicate groups found on keys ['name', 'sitevalue_name'] in gold_part_master",2026-02-19T08:53:52.533Z,2026-02-19T14:53:53.415Z
02300fd7-7772-4c43-8b5e-7dd4600cfe78,ERR_DUPLICATES,Duplicates Error,Error,Load,High,53767259-6754-4ffb-a873-12b03b8b6673,gold_part_master,"name,sitevalue_name","[{""name"": ""BA005471"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}]","Duplicate check failed: 1 duplicate groups found on keys ['name', 'sitevalue_name'] in gold_part_master",2026-02-19T08:48:02.224Z,2026-02-19T14:48:03.952Z
3e071635-7f22-4f0a-8c13-5a93d9fe3612,ERR_REFERENCE,Reference Error,Error,Transformation,High,f0925f12-220b-43c3-83e3-2e4d846628f6,gold_part_source_transfer,"partname,transfersite","[{""partname"": ""AA781389"", ""transfersite"": ""Jamaica Exports (PCJ)_J001""}, {""partname"": ""AA780634"", ""transfersite"": ""Jamaica Exports (PCJ)_J001""}, {""partname"": ""AA780392"", ""transfersite"": ""Jamaica Exports (PCJ)_J001""}]","Reference mismatch (filter=no): 39/1821 rows in gold_part_source_transfer have no matching records in beliv_prd.synexis.gold_part_master for mapping [('partname', 'name'), ('transfersite', 'sitevalue_name')].",2026-02-19T04:08:11.181Z,2026-02-19T10:08:12.422Z
fb79e4f5-9be1-4898-a323-f830cc8eedb2,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,f0925f12-220b-43c3-83e3-2e4d846628f6,gold_part_source_transfer,"partname,suppliersite","[{""partname"": ""AA781389"", ""suppliersite"": ""Jamaica Exports (PCJ)_J001""}, {""partname"": ""AA780634"", ""suppliersite"": ""Jamaica Exports (PCJ)_J001""}, {""partname"": ""AA780392"", ""suppliersite"": ""Jamaica Exports (PCJ)_J001""}]","Reference mismatch (filter=no): 39/1821 rows in gold_part_source_transfer have no matching records in beliv_prd.synexis.gold_part_master for mapping [('partname', 'name'), ('suppliersite', 'sitevalue_name')].",2026-02-19T04:07:35.497Z,2026-02-19T10:07:36.927Z
dbc3b9b5-a6d1-428c-9541-18866eaee7ad,ERR_REFERENCE,Reference Error,Error,Transformation,High,cc83158a-0761-421a-9fb9-fb7042b6d93f,gold_part_source_make,"partname,partsite","[{""partname"": ""AA001014"", ""partsite"": ""Embotelladora_La_Nacional_NI00""}, {""partname"": ""AA781389"", ""partsite"": ""Jamaica Exports (PCJ)_J001""}, {""partname"": ""AA780634"", ""partsite"": ""Jamaica Exports (PCJ)_J001""}, {""partname"": ""AA780392"", ""partsite"": ""Jamaica Exports (PCJ)_J001""}]","Reference mismatch (filter=no): 4/152 rows in gold_part_source_make have no matching records in beliv_prd.synexis.gold_part_master for mapping [('partname', 'name'), ('partsite', 'sitevalue_name')].",2026-02-19T04:06:36.723Z,2026-02-19T10:06:38.613Z
1ac14bf3-585c-4dc3-aa85-dc7e9543fddf,ERR_DUPLICATES,Duplicates Error,Error,Load,High,d0350273-6872-4b13-845f-2ca3b29440b3,gold_part_master,"name,sitevalue_name","[{""name"": ""BA005471"", ""sitevalue_name"": ""EMBOTELLADORA_LA_MARIPOSA_66328""}]","Duplicate check failed: 1 duplicate groups found on keys ['name', 'sitevalue_name'] in gold_part_master",2026-02-19T03:17:43.466Z,2026-02-19T09:17:44.853Z
c2b0101d-e4fc-4048-8671-0a86ab2bea69,ERR_REFERENCE,Reference Error,Error,Transformation,High,c58a97dd-4a8f-479a-854c-97f174d6185d,gold_customer_master,sitevalue_name,"[{""sitevalue_name"": ""WASIL LUQMAN_68926""}]","Reference mismatch (filter=no): 1/96 rows in gold_customer_master have no matching records in beliv_prd.synexis.gold_site_master for mapping [('sitevalue_name', 'value')].",2026-02-18T23:49:07.605Z,2026-02-19T05:49:08.723Z
a885dfee-fad3-4280-bf2d-45fadb1bdb19,ERR_REFERENCE,Reference Error,Error,Transformation,High,65e5afcb-e66b-4f8f-af92-80c528245e46,gold_part_source_make,"partname,partsite","[{""partname"": ""AA001014"", ""partsite"": ""Embotelladora_La_Nacional_NI00""}]","Reference mismatch (filter=no): 1/148 rows in gold_part_source_make have no matching records in beliv_prd.synexis.gold_part_master for mapping [('partname', 'name'), ('partsite', 'sitevalue_name')].",2026-02-18T04:03:34.229Z,2026-02-18T10:03:36.119Z
1aeb1a85-0060-4578-be4a-660e3d6fbacf,WARN_NULL_COST,Null Cost - Warning ,Warning,Transformation,High,b473b927-aa5e-4087-a9c9-f55dc42aced5,gold_part_master,stdunitcost,"{""name"": ""BA012740"", ""site_value"": ""66339"", ""sitevalue_name"": ""CBC_PERUANA_66339"", ""description"": ""FRUTARIS FRUTAS CITRICAS 500 ML S/PRECIO"", ""type_value"": ""PRODUCTO TERMINADO"", ""buyer_code_value"": ""66339"", ""buyerdescription"": ""CBC_PERUANA"", ""abc"": ""CZ"", ""xyz"": ""X"", ""unitofmeasure"": ""CS"", ""safetystockqty"": 8.0, ""stdunitcost"": ""0.0"", ""averagesellingprice"": 0.30086213024194397, ""partclass"": ""PRODUCTO TERMINADO"", ""category"": ""STILL DRINKS"", ""sub_category"": ""SDS. C\u00cdTRICOS"", ""brand"": ""FRUTARIS"", ""size"": ""500 ML"", ""container"": ""PET"", ""flavor"": ""CITRUS PUNCH"", ""cell"": ""SD"", ""business_model"": ""PROFIT_SPLIT"", ""status"": ""Regular"", ""id_producing_plant"": null, ""family"": ""FINISH GOOD""}",Business rule violation: stdunitcost must not be 0. 2396 rows failed in gold_part_master,2026-02-18T03:20:55.695Z,2026-02-18T09:20:57.473Z
8c950701-ead7-43f7-b1a5-0465932e3eb0,ERR_REFERENCE,Reference Error,Error,Transformation,High,fe074f8d-27c4-4e8d-a654-522f36fb07ee,gold_part_source_make,"partname,partsite","[{""partname"": ""AA001014"", ""partsite"": ""Embotelladora_La_Nacional_NI00""}]","Reference mismatch (filter=no): 1/148 rows in gold_part_source_make have no matching records in beliv_prd.synexis.gold_part_master for mapping [('partname', 'name'), ('partsite', 'sitevalue_name')].",2026-02-17T04:11:46.505Z,2026-02-17T10:11:47.417Z
e5f9ae1c-4418-4d55-9713-faee6e71910c,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,55503779-c899-4e66-a224-acabe27c73c7,gold_bill_of_material,"component_name,component_site_value","[{""component_name"": ""437122"", ""component_site_value"": """"}, {""component_name"": ""437120"", ""component_site_value"": """"}, {""component_name"": ""436106"", ""component_site_value"": """"}, {""component_name"": ""437124"", ""component_site_value"": """"}, {""component_name"": ""420011"", ""component_site_value"": """"}, {""component_name"": ""436578"", ""component_site_value"": """"}, {""component_name"": ""436577"", ""component_site_value"": """"}, {""component_name"": ""437121"", ""component_site_value"": """"}, {""component_name"": ""437123"", ""component_site_value"": """"}, {""component_name"": ""436579"", ""component_site_value"": """"}, {""component_name"": ""436610"", ""component_site_value"": """"}, {""component_name"": ""436105"", ""component_site_value"": """"}, {""component_name"": ""437098"", ""component_site_value"": """"}, {""component_name"": ""437099"", ""component_site_value"": """"}, {""component_name"": ""44004728"", ""component_site_value"": ""IDEALSA_100011805""}]","Reference mismatch (filter=no): 39/338 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('component_name', 'name'), ('component_site_value', 'sitevalue_name')].",2026-02-17T04:02:46.211Z,2026-02-17T10:02:47.696Z
a200ca78-29cd-4ced-8b47-9b2154bd8b9d,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,55503779-c899-4e66-a224-acabe27c73c7,gold_bill_of_material,"assembly_name,assembly_site_value","[{""assembly_name"": ""BA020437"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""AA001014"", ""assembly_site_value"": ""NI00""}, {""assembly_name"": ""BA006724"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013129"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013134"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000872"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA017078"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""GM24016"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011680"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013081"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013133"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000798"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011683"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020447"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020436"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000785"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020408"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020409"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA007497"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021508"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020449"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000879"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000796"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000877"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020430"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005211"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020410"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020432"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001471"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005212"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA023570"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005102"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020438"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018686"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005103"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020431"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011679"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021506"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018688"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013076"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019929"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019934"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002023"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000786"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018371"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000784"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013080"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001470"", ""assembly_site_value"": ""EP00""}]","Reference mismatch (filter=yes): 54/446 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('assembly_name', 'name'), ('assembly_site_value', 'sitevalue_name')].",2026-02-17T04:02:20.158Z,2026-02-17T10:02:21.898Z
3bac16a5-b6a6-4781-abd6-e72835be09ce,WARN_NULL_COST,Null Cost - Warning ,Warning,Transformation,High,bc0be8f7-bd33-4120-bc89-49caa1620ecb,gold_part_master,stdunitcost,"{""name"": ""BA012740"", ""site_value"": ""66339"", ""sitevalue_name"": ""CBC_PERUANA_66339"", ""description"": ""FRUTARIS FRUTAS CITRICAS 500 ML S/PRECIO"", ""type_value"": ""PRODUCTO TERMINADO"", ""buyer_code_value"": ""66339"", ""buyerdescription"": ""CBC_PERUANA"", ""abc"": ""CZ"", ""xyz"": ""X"", ""unitofmeasure"": ""CS"", ""safetystockqty"": 8.0, ""stdunitcost"": ""0.0"", ""averagesellingprice"": 0.30086213024194397, ""partclass"": ""PRODUCTO TERMINADO"", ""category"": ""STILL DRINKS"", ""sub_category"": ""SDS. C\u00cdTRICOS"", ""brand"": ""FRUTARIS"", ""size"": ""500 ML"", ""container"": ""PET"", ""flavor"": ""CITRUS PUNCH"", ""cell"": ""SD"", ""business_model"": ""PROFIT_SPLIT"", ""status"": ""Regular"", ""id_producing_plant"": null, ""family"": ""FINISH GOOD""}",Business rule violation: stdunitcost must not be 0. 2396 rows failed in gold_part_master,2026-02-17T03:18:06.541Z,2026-02-17T09:18:07.845Z
cd72e327-e26e-43fa-a3eb-641b491fba7a,ERR_REFERENCE,Reference Error,Error,Transformation,High,ddfedcad-7237-48a8-89e3-4e253a7634dc,gold_part_supplier_mapping,"partname,partsite","[{""partname"": ""BA020242"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AA004006"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""BA023164"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AA059006"", ""partsite"": ""LIVSMART_SP00""}, {""partname"": ""F2250001"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AA029006"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AA018006"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""BA013074"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AOP26005"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""BA006842"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""BA018624"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""BA021553"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AA685006"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""BA011117"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AA050014"", ""partsite"": ""MARIPOSA_GP00""}, {""partname"": ""AA109006"", ""partsite"": ""MARIPOSA_GP00""}]","Reference mismatch (filter=no): 16/357 rows in gold_part_supplier_mapping have no matching records in beliv_prd.synexis.gold_part_master for mapping [('partname', 'name'), ('partsite', 'sitevalue_name')].",2026-02-16T04:08:48.430Z,2026-02-16T10:08:50.630Z
5ff5ddde-ddda-4c9d-a035-7e3b9868774a,WARN_REFERENCE_MISMATCH,Reference Warning,Warning,Transformation,High,3fcee7c4-c7a9-4527-aa86-d2772ab92bef,gold_bill_of_material,"assembly_name,assembly_site_value","[{""assembly_name"": ""BA020242"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""BA020437"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""AA001014"", ""assembly_site_value"": ""NI00""}, {""assembly_name"": ""BA006724"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""AA004006"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""BA000872"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA017078"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021184"", ""assembly_site_value"": ""RP04""}, {""assembly_name"": ""F2250002"", ""assembly_site_value"": ""RP04""}, {""assembly_name"": ""GM24016"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011680"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013081"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""AA059006"", ""assembly_site_value"": ""LIVSMART_SP00""}, {""assembly_name"": ""BA020447"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020436"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000785"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""AA029006"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""BA020409"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA007497"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA014420"", ""assembly_site_value"": ""RP04""}, {""assembly_name"": ""BA021508"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020449"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000879"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA006842"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""AOP26005"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""BA000796"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021187"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA020410"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005211"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018624"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""BA020432"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA015682"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001471"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005212"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA023570"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005102"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018686"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA021553"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""BA011684"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA005103"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA011679"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA018688"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA019929"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002023"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA000786"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""AA109006"", ""assembly_site_value"": ""MARIPOSA_GP00""}, {""assembly_name"": ""BA000784"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA013080"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA002022"", ""assembly_site_value"": ""EP00""}, {""assembly_name"": ""BA001470"", ""assembly_site_value"": ""EP00""}]","Reference mismatch (filter=yes): 73/408 rows in gold_bill_of_material have no matching records in beliv_prd.synexis.gold_part_master for mapping [('assembly_name', 'name'), ('assembly_site_value', 'sitevalue_name')].",2026-02-16T04:08:45.481Z,2026-02-16T10:08:47.196Z
5e65424c-3168-4ce6-bfd1-a3d5afda05aa,WARN_NULL_COST,Null Cost - Warning ,Warning,Transformation,High,e84201b6-7965-459c-9b3b-5817f74e8c0c,gold_part_master,stdunitcost,"{""name"": ""BA012740"", ""site_value"": ""66339"", ""sitevalue_name"": ""CBC_PERUANA_66339"", ""description"": ""FRUTARIS FRUTAS CITRICAS 500 ML S/PRECIO"", ""type_value"": ""PRODUCTO TERMINADO"", ""buyer_code_value"": ""66339"", ""buyerdescription"": ""CBC_PERUANA"", ""abc"": ""CZ"", ""xyz"": ""X"", ""unitofmeasure"": ""CS"", ""safetystockqty"": 8.0, ""stdunitcost"": ""0.0"", ""averagesellingprice"": 0.30086213024194397, ""partclass"": ""PRODUCTO TERMINADO"", ""category"": ""STILL DRINKS"", ""sub_category"": ""SDS. C\u00cdTRICOS"", ""brand"": ""FRUTARIS"", ""size"": ""500 ML"", ""container"": ""PET"", ""flavor"": ""CITRUS PUNCH"", ""cell"": ""SD"", ""business_model"": ""PROFIT_SPLIT"", ""status"": ""Regular"", ""id_producing_plant"": null, ""family"": ""FINISH GOOD""}",Business rule violation: stdunitcost must not be 0. 2283 rows failed in gold_part_master,2026-02-16T03:37:01.548Z,2026-02-16T09:37:02.918Z
