task_execution_id,workflow_execution_id,batch_execution_id,task_name,status,start_time,end_time,records_inserted,records_updated,error_message,last_updated_at
2d1553fe-de2e-4a66-bff3-ba917c8e372a,5f25e9c2-bb1f-4bb0-b1af-e914b4164159,BATCH_20260225_060053_da9aaa,sku_producing_plant_silver,Success,2026-02-25T06:13:59.590Z,2026-02-25T06:14:10.732Z,0,0,null,2026-02-25T12:14:11.631Z
ce9aded2-e3dd-4c61-a5f8-aa420f1e494b,d5e53ad4-c221-49a6-9bab-1dd0b42d3c2d,BATCH_20260225_060053_da9aaa,load_silver_initial_inventory,Success,2026-02-25T06:13:28.732Z,2026-02-25T06:13:47.881Z,0,0,null,2026-02-25T12:13:49.093Z
1f47938c-5c62-4929-8611-1ec3663a7048,532a5af2-f21b-47dd-9f4a-9930b68bf872,BATCH_20260225_060053_da9aaa,bronze_synaxis_cost_per_unit,Success,2026-02-25T06:10:17.936Z,2026-02-25T06:11:05.154Z,0,0,null,2026-02-25T12:11:07.127Z
a4567422-46a3-4e24-9529-6da690a3a79e,82546628-2295-43d1-9fb5-238b4f4135f9,BATCH_20260225_060053_da9aaa,load_bronze_sku_producing_plant,Success,2026-02-25T06:10:13.525Z,2026-02-25T06:10:23.036Z,0,0,null,2026-02-25T12:10:23.942Z
ec90ebd6-1d0e-4c72-82d9-5015105a6157,874a2e23-91fb-432b-911c-306081a6e296,BATCH_20260225_060053_da9aaa,load_bronze_schedule_receipt_requisition,Success,2026-02-25T06:09:32.083Z,2026-02-25T06:09:43.090Z,0,0,null,2026-02-25T12:09:43.954Z
d70c4cfd-21a8-4fd7-8aba-b363dabe5114,40dd1f8e-abfe-4c7e-bd0c-70f309754d1e,BATCH_20260224_040024_222c46,upload_gold_historical_demand_actual,Success,2026-02-24T04:16:49.335Z,2026-02-24T04:17:25.677Z,0,0,null,2026-02-24T10:17:26.549Z
134a3123-644e-42b5-967a-d2246a9ea5bc,84d32b97-a8e1-4c20-af38-be3d4de36218,BATCH_20260224_040024_222c46,upload_gold_part_source_transfer,Success,2026-02-24T04:16:19.829Z,2026-02-24T04:16:32.467Z,0,0,null,2026-02-24T10:16:33.216Z
1fe57f64-76b4-47d4-bfc8-e9273efbb4bd,40dd1f8e-abfe-4c7e-bd0c-70f309754d1e,BATCH_20260224_040024_222c46,load_gold_historical_demand_actual,Success,2026-02-24T04:12:34.404Z,2026-02-24T04:16:08.207Z,0,0,null,2026-02-24T10:16:08.940Z
1f34affd-0a75-4015-94f1-e31fc62e410c,84d32b97-a8e1-4c20-af38-be3d4de36218,BATCH_20260224_040024_222c46,load_gold_part_source_transfer,Success,2026-02-24T04:12:39.073Z,2026-02-24T04:15:05.851Z,0,0,null,2026-02-24T10:15:40.480Z
d9500c0e-41e0-4523-b8f2-371a27fe1590,d867ed10-27ad-47c9-9558-27b0f94578f6,BATCH_20260224_040024_222c46,upload_gold_part_source_make,Success,2026-02-24T04:14:40.150Z,2026-02-24T04:15:15.623Z,0,0,null,2026-02-24T10:15:16.283Z
9a61b72f-0af5-415a-83fc-009fe76ad25a,1afcccce-a85a-48b6-8e32-b1fe58e75f38,BATCH_20260224_040024_222c46,upload_gold_part_source,Success,2026-02-24T04:13:52.031Z,2026-02-24T04:14:20.897Z,0,0,null,2026-02-24T10:15:00.405Z
56571cc6-5292-4363-a347-36733556080a,236f25c6-7a84-40c0-8c0d-d28b829a7fbc,BATCH_20260224_040024_222c46,upload_gold_part_source_buy,Success,2026-02-24T04:13:46.875Z,2026-02-24T04:14:15.969Z,0,0,null,2026-02-24T10:14:17.111Z
b36bdc1e-ef32-41fd-b4c9-54475a770eec,d867ed10-27ad-47c9-9558-27b0f94578f6,BATCH_20260224_040024_222c46,load_gold_part_source_make,Success,2026-02-24T04:12:14.091Z,2026-02-24T04:13:03.560Z,0,0,null,2026-02-24T10:13:39.167Z
4b93bbc6-feb3-4e41-a32b-f007a5671f00,1afcccce-a85a-48b6-8e32-b1fe58e75f38,BATCH_20260224_040024_222c46,load_gold_part_source,Success,2026-02-24T04:12:38.160Z,2026-02-24T04:13:01.185Z,0,0,null,2026-02-24T10:13:01.877Z
69ae2a17-dbfd-4e94-b4a4-3806a8b30f8b,236f25c6-7a84-40c0-8c0d-d28b829a7fbc,BATCH_20260224_040024_222c46,load_gold_part_source_buy,Success,2026-02-24T04:12:14.007Z,2026-02-24T04:12:48.230Z,0,0,null,2026-02-24T10:12:48.861Z
67ba7b6a-9d6c-46a8-be35-c6f37827099c,5acebcfb-4cf8-45d2-9ae2-4e2c10614d6b,BATCH_20260224_040024_222c46,upload_gold_bill_of_material,Success,2026-02-24T04:10:52.929Z,2026-02-24T04:11:04.938Z,0,0,null,2026-02-24T10:11:05.526Z
c5a57ed8-6414-4c77-af20-0f79aa55d342,b5631f3c-6eb5-4c16-bcc2-5b386e2762cb,BATCH_20260224_040024_222c46,upload_gold_sellin_nocbc,Success,2026-02-24T04:10:22.215Z,2026-02-24T04:10:35.210Z,0,0,null,2026-02-24T10:10:35.970Z
47f4a587-1b61-41e5-b226-fde2dac87771,5acebcfb-4cf8-45d2-9ae2-4e2c10614d6b,BATCH_20260224_040024_222c46,load_gold_bill_of_material,Success,2026-02-24T04:08:14.559Z,2026-02-24T04:09:39.663Z,0,0,null,2026-02-24T10:10:13.822Z
21e57ed7-6343-42e5-9fed-408d1cafc16e,2eb25b2f-866e-482a-8210-376dc6ee96e4,BATCH_20260224_040024_222c46,upload_gold_part_supplier_mapping,Success,2026-02-24T04:09:43.912Z,2026-02-24T04:09:57.233Z,0,0,null,2026-02-24T10:09:57.980Z
76c26716-fcd0-4c07-be08-4c42ed52e4f2,ec186e74-cc93-41fb-b685-d6c242a04098,BATCH_20260224_040024_222c46,upload_gold_scheduled_receipt_requisition,Success,2026-02-24T04:09:37.590Z,2026-02-24T04:09:51.712Z,0,0,null,2026-02-24T10:09:52.463Z
22d17f41-9794-434a-b94d-5f3a36c9eb1d,b5631f3c-6eb5-4c16-bcc2-5b386e2762cb,BATCH_20260224_040024_222c46,load_gold_sellin_nocbc,Success,2026-02-24T04:08:14.163Z,2026-02-24T04:09:39.106Z,0,0,null,2026-02-24T10:09:39.759Z
9453c9d7-efc7-4216-8c2a-eed35c5d2e2e,2eb25b2f-866e-482a-8210-376dc6ee96e4,BATCH_20260224_040024_222c46,load_gold_part_supplier_mapping,Success,2026-02-24T04:08:14.037Z,2026-02-24T04:08:42.607Z,0,0,null,2026-02-24T10:08:43.496Z
74b5a972-a90d-4d5a-96f4-77e967f84f85,ec186e74-cc93-41fb-b685-d6c242a04098,BATCH_20260224_040024_222c46,load_gold_ScheduledReceiptRequisition,Success,2026-02-24T04:07:58.607Z,2026-02-24T04:08:24.022Z,0,0,null,2026-02-24T10:08:24.810Z
